Year,Month,Neighborhood,Rainfall_In,SVI,Canopy_Pct,Depth_m,Property_Loss_USD
2007,10,Montbello,1.31,0.75,15,0.38,18782.03
2007,10,Montbello,1.95,0.75,15,0.63,31491.19
2007,10,Montbello,0.79,0.75,15,0.17,8367.95
2007,10,Five Points,0.45,0.82,12,0.26,12997.92
2007,10,Washington Park,0.46,0.15,35,0.0,0.0
2007,10,Cherry Creek,0.2,0.1,28,0.0,0.0
2007,10,Washington Park,0.58,0.15,35,0.0,0.0
2007,10,Cherry Creek,0.84,0.1,28,0.18,35105.4
2007,10,Elyria-Swansea,0.3,0.94,8,0.29,14461.2
2007,11,Montbello,0.46,0.75,15,0.03,1610.91
2007,11,Montbello,0.56,0.75,15,0.07,3678.77
2007,11,Washington Park,0.3,0.15,35,0.0,0.0
2007,11,Montbello,0.53,0.75,15,0.06,3174.67
2007,11,Montbello,0.14,0.75,15,0.0,0.0
2007,11,Elyria-Swansea,1.33,0.94,8,0.7,35063.56
2007,11,Washington Park,1.23,0.15,35,0.23,46500.88
2007,11,Five Points,0.87,0.82,12,0.43,21462.46
2007,11,Five Points,0.38,0.82,12,0.23,11533.14
2007,11,Elyria-Swansea,1.37,0.94,8,0.72,35862.09
2007,11,Elyria-Swansea,1.5,0.94,8,0.77,38451.0
2007,11,Washington Park,0.18,0.15,35,0.0,0.0
2007,11,Five Points,2.9,0.82,12,1.24,61933.28
2007,11,Montbello,0.95,0.75,15,0.23,11509.49
2007,11,Washington Park,2.88,0.15,35,0.89,178317.7
2007,11,Elyria-Swansea,0.58,0.94,8,0.4,20013.24
2007,11,Five Points,1.9,0.82,12,0.84,42099.91
2007,11,Montbello,1.78,0.75,15,0.56,28025.26
2007,11,Montbello,0.22,0.75,15,0.0,0.0
2007,11,Elyria-Swansea,0.79,0.94,8,0.49,24256.59
2007,11,Elyria-Swansea,0.91,0.94,8,0.54,26755.43
2007,12,Five Points,0.74,0.82,12,0.37,18738.71
2007,12,Elyria-Swansea,2.26,0.94,8,1.07,53743.47
2007,12,Cherry Creek,1.55,0.1,28,0.46,92241.47
2007,12,Washington Park,0.7,0.15,35,0.02,3634.08
2007,12,Montbello,1.27,0.75,15,0.36,17817.8
2007,12,Elyria-Swansea,1.04,0.94,8,0.59,29271.5
2007,12,Elyria-Swansea,1.92,0.94,8,0.94,46846.37
2007,12,Elyria-Swansea,0.43,0.94,8,0.34,17009.42
2007,12,Elyria-Swansea,2.17,0.94,8,1.04,51917.53
2007,12,Montbello,0.86,0.75,15,0.19,9609.5
2007,12,Cherry Creek,0.56,0.1,28,0.06,12966.7
2007,12,Five Points,0.87,0.82,12,0.43,21444.18
2007,12,Montbello,1.03,0.75,15,0.26,13084.17
2007,12,Montbello,1.8,0.75,15,0.57,28598.48
2007,12,Montbello,0.94,0.75,15,0.23,11295.73
2007,12,Montbello,1.27,0.75,15,0.36,17981.15
2007,12,Washington Park,0.6,0.15,35,0.0,0.0
2007,12,Cherry Creek,0.72,0.1,28,0.13,25325.86
2007,12,Five Points,0.28,0.82,12,0.19,9696.72
2007,12,Elyria-Swansea,2.79,0.94,8,1.28,64234.6
2007,12,Washington Park,0.15,0.15,35,0.0,0.0
2008,1,Five Points,0.58,0.82,12,0.31,15580.34
2008,1,Cherry Creek,0.74,0.1,28,0.14,27077.74
2008,1,Montbello,1.05,0.75,15,0.27,13451.31
2008,1,Washington Park,0.56,0.15,35,0.0,0.0
2008,1,Washington Park,2.3,0.15,35,0.66,131674.31
2008,1,Washington Park,0.47,0.15,35,0.0,0.0
2008,1,Elyria-Swansea,1.07,0.94,8,0.6,29840.55
2008,1,Elyria-Swansea,0.79,0.94,8,0.49,24328.41
2008,1,Montbello,2.01,0.75,15,0.65,32682.95
2008,1,Cherry Creek,0.61,0.1,28,0.08,16956.74
2008,1,Washington Park,0.2,0.15,35,0.0,0.0
2008,1,Elyria-Swansea,0.8,0.94,8,0.49,24417.19
2008,1,Washington Park,1.13,0.15,35,0.19,38044.71
2008,1,Cherry Creek,0.23,0.1,28,0.0,0.0
2008,1,Cherry Creek,1.5,0.1,28,0.44,87701.62
2008,1,Washington Park,1.24,0.15,35,0.23,46952.09
2008,1,Montbello,0.44,0.75,15,0.03,1361.14
2008,1,Montbello,0.42,0.75,15,0.02,899.24
2008,1,Montbello,1.43,0.75,15,0.42,21159.58
2008,1,Five Points,0.2,0.82,12,0.16,8090.07
2008,1,Montbello,0.52,0.75,15,0.06,2802.02
2008,2,Montbello,0.43,0.75,15,0.02,1053.48
2008,2,Washington Park,0.29,0.15,35,0.0,0.0
2008,2,Five Points,0.06,0.82,12,0.1,5189.26
2008,2,Washington Park,0.39,0.15,35,0.0,0.0
2008,2,Cherry Creek,1.58,0.1,28,0.47,94754.26
2008,2,Cherry Creek,1.44,0.1,28,0.42,83261.05
2008,2,Elyria-Swansea,0.66,0.94,8,0.43,21661.49
2008,2,Washington Park,0.24,0.15,35,0.0,0.0
2008,2,Cherry Creek,0.37,0.1,28,0.0,0.0
2008,2,Montbello,1.23,0.75,15,0.34,17006.34
2008,2,Montbello,0.71,0.75,15,0.14,6769.99
2008,2,Washington Park,0.45,0.15,35,0.0,0.0
2008,2,Elyria-Swansea,0.61,0.94,8,0.42,20778.45
2008,2,Washington Park,0.84,0.15,35,0.07,14903.14
2008,2,Cherry Creek,0.57,0.1,28,0.07,13239.75
2008,2,Washington Park,2.21,0.15,35,0.62,124410.07
2008,2,Cherry Creek,0.9,0.1,28,0.2,39601.15
2008,2,Five Points,0.67,0.82,12,0.35,17437.16
2008,2,Five Points,1.35,0.82,12,0.62,30925.73
2008,2,Washington Park,0.91,0.15,35,0.1,20510.95
2008,2,Cherry Creek,0.26,0.1,28,0.0,0.0
2008,3,Washington Park,1.04,0.15,35,0.16,31330.04
2008,3,Five Points,1.35,0.82,12,0.62,30930.99
2008,3,Montbello,2.09,0.75,15,0.69,34326.41
2008,3,Washington Park,0.14,0.15,35,0.0,0.0
2008,3,Elyria-Swansea,1.7,0.94,8,0.85,42597.47
2008,3,Cherry Creek,0.94,0.1,28,0.22,43323.22
2008,3,Cherry Creek,0.56,0.1,28,0.06,12537.62
2008,3,Washington Park,0.33,0.15,35,0.0,0.0
2008,3,Elyria-Swansea,0.18,0.94,8,0.24,12050.77
2008,3,Montbello,0.62,0.75,15,0.1,4995.5
2008,3,Montbello,0.99,0.75,15,0.24,12231.88
2008,3,Montbello,1.72,0.75,15,0.54,26928.02
2008,3,Cherry Creek,1.58,0.1,28,0.47,94780.99
2008,3,Montbello,2.87,0.75,15,1.0,49956.36
2008,3,Five Points,1.03,0.82,12,0.49,24621.59
2008,3,Elyria-Swansea,2.81,0.94,8,1.29,64672.53
2008,3,Washington Park,0.93,0.15,35,0.11,22238.15
2008,3,Five Points,1.09,0.82,12,0.52,25796.93
2008,3,Washington Park,1.04,0.15,35,0.16,31307.68
2008,3,Elyria-Swansea,1.03,0.94,8,0.58,29090.75
2008,3,Cherry Creek,2.05,0.1,28,0.66,131601.93
2008,4,Elyria-Swansea,1.09,0.94,8,0.61,30371.78
2008,4,Washington Park,0.98,0.15,35,0.13,26049.23
2008,4,Montbello,0.24,0.75,15,0.0,0.0
2008,4,Montbello,0.92,0.75,15,0.22,10892.1
2008,4,Cherry Creek,0.96,0.1,28,0.22,44569.44
2008,4,Washington Park,1.04,0.15,35,0.16,31278.13
2008,4,Elyria-Swansea,1.28,0.94,8,0.68,34047.96
2008,4,Washington Park,2.09,0.15,35,0.58,115427.91
2008,4,Five Points,2.24,0.82,12,0.98,48807.46
2008,4,Five Points,1.11,0.82,12,0.52,26187.18
2008,4,Washington Park,0.82,0.15,35,0.07,13901.9
2008,4,Elyria-Swansea,0.53,0.94,8,0.38,19035.74
2008,4,Washington Park,0.51,0.15,35,0.0,0.0
2008,4,Five Points,0.69,0.82,12,0.36,17794.92
2008,4,Montbello,0.64,0.75,15,0.11,5350.52
2008,4,Montbello,0.96,0.75,15,0.23,11612.32
2008,4,Five Points,1.48,0.82,12,0.67,33559.29
2008,4,Cherry Creek,0.38,0.1,28,0.0,0.0
2008,4,Montbello,0.27,0.75,15,0.0,0.0
2008,4,Washington Park,0.89,0.15,35,0.1,19509.03
2008,4,Montbello,1.67,0.75,15,0.52,25854.23
2008,5,Montbello,5.13,0.75,15,1.9,95110.31
2008,5,Montbello,1.98,0.75,15,0.64,32163.17
2008,5,Five Points,6.49,0.82,12,2.68,133831.17
2008,5,Five Points,1.14,0.82,12,0.54,26848.08
2008,5,Five Points,3.61,0.82,12,1.52,76141.02
2008,5,Five Points,1.68,0.82,12,0.75,37599.92
2008,5,Washington Park,2.78,0.15,35,0.85,170161.82
2008,5,Five Points,8.0,0.82,12,3.28,163999.34
2008,5,Montbello,3.2,0.75,15,1.13,56478.11
2008,5,Washington Park,1.63,0.15,35,0.39,78729.65
2008,5,Five Points,5.32,0.82,12,2.21,110345.91
2008,5,Cherry Creek,3.28,0.1,28,1.15,230283.63
2008,5,Washington Park,1.34,0.15,35,0.27,54902.27
2008,5,Elyria-Swansea,7.9,0.94,8,3.33,166408.2
2008,5,Cherry Creek,1.14,0.1,28,0.29,58943.49
2008,5,Washington Park,3.46,0.15,35,1.12,224661.81
2008,5,Montbello,6.42,0.75,15,2.42,120836.35
2008,5,Elyria-Swansea,6.22,0.94,8,2.66,132985.98
2008,5,Cherry Creek,5.66,0.1,28,2.11,421140.06
2008,5,Elyria-Swansea,3.49,0.94,8,1.57,78358.38
2008,5,Montbello,2.11,0.75,15,0.69,34630.68
2008,6,Cherry Creek,3.83,0.1,28,1.37,274604.12
2008,6,Elyria-Swansea,0.74,0.94,8,0.47,23295.02
2008,6,Elyria-Swansea,2.1,0.94,8,1.01,50537.67
2008,6,Cherry Creek,3.54,0.1,28,1.26,251170.23
2008,6,Washington Park,4.27,0.15,35,1.45,289429.67
2008,6,Five Points,1.01,0.82,12,0.49,24284.07
2008,6,Five Points,1.64,0.82,12,0.74,36756.6
2008,6,Washington Park,1.04,0.15,35,0.15,30883.9
2008,6,Washington Park,6.38,0.15,35,2.29,458520.56
2008,6,Elyria-Swansea,1.79,0.94,8,0.89,44312.4
2008,6,Elyria-Swansea,6.25,0.94,8,2.67,133438.89
2008,6,Montbello,3.15,0.75,15,1.11,55448.99
2008,6,Elyria-Swansea,2.74,0.94,8,1.27,63359.5
2008,6,Cherry Creek,2.25,0.1,28,0.74,148185.77
2008,6,Cherry Creek,5.1,0.1,28,1.88,375810.1
2008,6,Elyria-Swansea,2.85,0.94,8,1.31,65532.3
2008,6,Washington Park,6.72,0.15,35,2.43,485300.71
2008,6,Montbello,2.17,0.75,15,0.72,35873.52
2008,6,Five Points,3.02,0.82,12,1.29,64477.3
2008,6,Five Points,2.45,0.82,12,1.06,52997.26
2008,6,Montbello,2.0,0.75,15,0.65,32573.35
2008,7,Montbello,0.5,0.75,15,0.05,2506.84
2008,7,Washington Park,0.6,0.15,35,0.0,0.0
2008,7,Five Points,1.0,0.82,12,0.48,24092.53
2008,7,Elyria-Swansea,3.94,0.94,8,1.74,87220.68
2008,7,Washington Park,0.22,0.15,35,0.0,0.0
2008,7,Montbello,1.19,0.75,15,0.33,16332.23
2008,7,Montbello,2.07,0.75,15,0.68,33815.62
2008,7,Cherry Creek,0.44,0.1,28,0.02,3313.12
2008,7,Montbello,1.06,0.75,15,0.27,13717.05
2008,7,Elyria-Swansea,0.69,0.94,8,0.45,22284.26
2008,7,Washington Park,0.66,0.15,35,0.0,845.57
2008,7,Cherry Creek,0.81,0.1,28,0.16,32647.16
2008,7,Five Points,0.78,0.82,12,0.39,19502.08
2008,7,Cherry Creek,0.12,0.1,28,0.0,0.0
2008,7,Five Points,1.75,0.82,12,0.78,39029.42
2008,7,Washington Park,2.59,0.15,35,0.78,155143.64
2008,7,Elyria-Swansea,0.54,0.94,8,0.39,19256.39
2008,7,Washington Park,0.28,0.15,35,0.0,0.0
2008,7,Washington Park,0.33,0.15,35,0.0,0.0
2008,7,Five Points,0.69,0.82,12,0.35,17735.57
2008,7,Cherry Creek,0.4,0.1,28,0.0,141.04
2008,8,Elyria-Swansea,1.22,0.94,8,0.66,32854.47
2008,8,Elyria-Swansea,1.5,0.94,8,0.77,38417.3
2008,8,Five Points,0.64,0.82,12,0.34,16878.73
2008,8,Five Points,0.68,0.82,12,0.35,17509.62
2008,8,Montbello,1.29,0.75,15,0.36,18204.33
2008,8,Five Points,0.19,0.82,12,0.16,7796.71
2008,8,Washington Park,0.9,0.15,35,0.1,19665.1
2008,8,Montbello,0.86,0.75,15,0.2,9762.8
2008,8,Cherry Creek,0.63,0.1,28,0.09,18232.82
2008,8,Montbello,0.36,0.75,15,0.0,0.0
2008,8,Elyria-Swansea,1.4,0.94,8,0.73,36457.69
2008,8,Montbello,1.25,0.75,15,0.35,17449.71
2008,8,Washington Park,1.58,0.15,35,0.37,74454.01
2008,8,Elyria-Swansea,1.55,0.94,8,0.79,39552.67
2008,8,Elyria-Swansea,0.58,0.94,8,0.4,20199.77
2008,8,Washington Park,0.96,0.15,35,0.12,24694.93
2008,8,Cherry Creek,2.04,0.1,28,0.65,130905.33
2008,8,Washington Park,0.93,0.15,35,0.11,22689.08
2008,8,Five Points,0.53,0.82,12,0.29,14687.64
2008,8,Cherry Creek,0.63,0.1,28,0.09,18747.26
2008,8,Elyria-Swansea,0.52,0.94,8,0.38,18933.02
2008,9,Washington Park,0.36,0.15,35,0.0,0.0
2008,9,Cherry Creek,0.25,0.1,28,0.0,0.0
2008,9,Five Points,0.89,0.82,12,0.44,21841.58
2008,9,Elyria-Swansea,1.18,0.94,8,0.64,32081.22
2008,9,Five Points,0.08,0.82,12,0.11,5676.44
2008,9,Cherry Creek,1.34,0.1,28,0.38,75143.33
2008,9,Five Points,0.26,0.82,12,0.18,9218.83
2008,9,Elyria-Swansea,0.7,0.94,8,0.45,22474.48
2008,9,Washington Park,0.86,0.15,35,0.08,16940.17
2008,9,Washington Park,3.03,0.15,35,0.95,190675.75
2008,9,Elyria-Swansea,2.07,0.94,8,1.0,49927.63
2008,9,Five Points,1.04,0.82,12,0.5,24788.23
2008,9,Elyria-Swansea,1.0,0.94,8,0.57,28502.39
2008,9,Cherry Creek,0.44,0.1,28,0.02,3563.38
2008,9,Montbello,0.94,0.75,15,0.23,11347.5
2008,9,Washington Park,0.66,0.15,35,0.0,623.69
2008,9,Elyria-Swansea,0.99,0.94,8,0.57,28385.9
2008,9,Five Points,0.25,0.82,12,0.18,8947.32
2008,9,Cherry Creek,0.27,0.1,28,0.0,0.0
2008,9,Montbello,0.79,0.75,15,0.17,8295.37
2008,9,Montbello,0.52,0.75,15,0.06,2804.05
2008,10,Five Points,0.84,0.82,12,0.42,20762.06
2008,10,Five Points,0.46,0.82,12,0.27,13285.93
2008,10,Montbello,1.18,0.75,15,0.32,16043.1
2008,10,Washington Park,1.54,0.15,35,0.36,71009.34
2008,10,Montbello,0.37,0.75,15,0.0,0.0
2008,10,Five Points,1.45,0.82,12,0.66,33072.54
2008,10,Elyria-Swansea,0.78,0.94,8,0.48,24049.82
2008,10,Five Points,0.5,0.82,12,0.28,14025.55
2008,10,Five Points,1.25,0.82,12,0.58,28948.6
2008,10,Montbello,0.35,0.75,15,0.0,0.0
2008,10,Cherry Creek,1.56,0.1,28,0.46,92861.87
2008,10,Washington Park,0.4,0.15,35,0.0,0.0
2008,10,Elyria-Swansea,2.1,0.94,8,1.01,50452.54
2008,10,Montbello,1.44,0.75,15,0.43,21399.9
2008,10,Elyria-Swansea,0.87,0.94,8,0.52,25950.67
2008,10,Elyria-Swansea,1.57,0.94,8,0.8,39883.4
2008,10,Montbello,0.38,0.75,15,0.0,14.81
2008,10,Elyria-Swansea,0.54,0.94,8,0.39,19286.22
2008,10,Elyria-Swansea,0.66,0.94,8,0.43,21704.4
2008,10,Five Points,0.51,0.82,12,0.28,14228.41
2008,10,Five Points,0.04,0.82,12,0.1,4861.44
2008,11,Montbello,0.31,0.75,15,0.0,0.0
2008,11,Montbello,0.27,0.75,15,0.0,0.0
2008,11,Elyria-Swansea,1.05,0.94,8,0.59,29517.87
2008,11,Montbello,0.54,0.75,15,0.06,3247.01
2008,11,Cherry Creek,1.25,0.1,28,0.34,68030.18
2008,11,Montbello,1.84,0.75,15,0.59,29302.67
2008,11,Washington Park,1.68,0.15,35,0.41,82678.26
2008,11,Cherry Creek,0.18,0.1,28,0.0,0.0
2008,11,Washington Park,1.63,0.15,35,0.39,78056.93
2008,11,Cherry Creek,0.25,0.1,28,0.0,0.0
2008,11,Five Points,1.55,0.82,12,0.7,35046.44
2008,11,Washington Park,0.23,0.15,35,0.0,0.0
2008,11,Montbello,0.52,0.75,15,0.06,2923.09
2008,11,Cherry Creek,1.64,0.1,28,0.5,99017.22
2008,11,Elyria-Swansea,1.3,0.94,8,0.69,34444.2
2008,11,Washington Park,0.07,0.15,35,0.0,0.0
2008,11,Montbello,0.26,0.75,15,0.0,0.0
2008,11,Five Points,2.14,0.82,12,0.94,46778.64
2008,11,Cherry Creek,0.07,0.1,28,0.0,0.0
2008,11,Elyria-Swansea,0.41,0.94,8,0.33,16639.25
2008,11,Five Points,0.66,0.82,12,0.34,17209.15
2008,12,Five Points,0.41,0.82,12,0.24,12100.83
2008,12,Washington Park,0.37,0.15,35,0.0,0.0
2008,12,Five Points,1.23,0.82,12,0.57,28602.74
2008,12,Cherry Creek,0.28,0.1,28,0.0,0.0
2008,12,Montbello,1.36,0.75,15,0.39,19622.14
2008,12,Five Points,1.32,0.82,12,0.61,30346.9
2008,12,Montbello,1.43,0.75,15,0.42,21066.19
2008,12,Montbello,2.18,0.75,15,0.72,36133.1
2008,12,Cherry Creek,1.65,0.1,28,0.5,100032.48
2008,12,Montbello,0.35,0.75,15,0.0,0.0
2008,12,Elyria-Swansea,0.71,0.94,8,0.45,22665.73
2008,12,Montbello,0.4,0.75,15,0.01,453.47
2008,12,Cherry Creek,0.28,0.1,28,0.0,0.0
2008,12,Cherry Creek,0.75,0.1,28,0.14,27697.64
2008,12,Washington Park,1.39,0.15,35,0.29,58808.73
2008,12,Washington Park,1.38,0.15,35,0.29,58567.21
2008,12,Cherry Creek,1.85,0.1,28,0.58,115990.3
2008,12,Elyria-Swansea,0.57,0.94,8,0.4,19944.82
2008,12,Elyria-Swansea,0.39,0.94,8,0.33,16374.72
2008,12,Elyria-Swansea,0.52,0.94,8,0.38,18830.13
2008,12,Cherry Creek,0.54,0.1,28,0.06,11354.11
2009,1,Cherry Creek,0.25,0.1,28,0.0,0.0
2009,1,Washington Park,0.26,0.15,35,0.0,0.0
2009,1,Five Points,1.04,0.82,12,0.5,24756.07
2009,1,Montbello,0.89,0.75,15,0.21,10383.84
2009,1,Cherry Creek,0.62,0.1,28,0.09,17747.9
2009,1,Elyria-Swansea,0.76,0.94,8,0.47,23638.0
2009,1,Five Points,0.68,0.82,12,0.35,17689.54
2009,1,Cherry Creek,0.8,0.1,28,0.16,32193.56
2009,1,Five Points,0.51,0.82,12,0.28,14224.05
2009,1,Cherry Creek,0.79,0.1,28,0.15,30959.14
2009,1,Washington Park,0.55,0.15,35,0.0,0.0
2009,1,Montbello,1.17,0.75,15,0.32,15904.11
2009,1,Five Points,0.65,0.82,12,0.34,16960.18
2009,1,Montbello,1.98,0.75,15,0.64,32119.47
2009,1,Cherry Creek,1.0,0.1,28,0.24,47842.5
2009,1,Five Points,0.96,0.82,12,0.46,23108.31
2009,1,Cherry Creek,0.54,0.1,28,0.06,11587.89
2009,1,Elyria-Swansea,1.95,0.94,8,0.95,47567.29
2009,1,Five Points,1.84,0.82,12,0.82,40753.43
2009,1,Montbello,3.8,0.75,15,1.37,68573.7
2009,1,Five Points,0.95,0.82,12,0.46,22949.39
2009,2,Five Points,2.32,0.82,12,1.01,50450.28
2009,2,Five Points,0.77,0.82,12,0.39,19498.34
2009,2,Cherry Creek,1.63,0.1,28,0.49,98059.98
2009,2,Cherry Creek,0.16,0.1,28,0.0,0.0
2009,2,Montbello,0.73,0.75,15,0.14,7188.39
2009,2,Five Points,0.9,0.82,12,0.44,22049.52
2009,2,Cherry Creek,0.93,0.1,28,0.21,42685.74
2009,2,Montbello,2.19,0.75,15,0.73,36382.99
2009,2,Washington Park,1.51,0.15,35,0.35,69081.12
2009,2,Elyria-Swansea,0.31,0.94,8,0.29,14681.53
2009,2,Washington Park,0.4,0.15,35,0.0,0.0
2009,2,Five Points,0.32,0.82,12,0.21,10444.62
2009,2,Montbello,0.4,0.75,15,0.01,568.05
2009,2,Montbello,2.14,0.75,15,0.7,35235.89
2009,2,Cherry Creek,0.29,0.1,28,0.0,0.0
2009,2,Washington Park,1.51,0.15,35,0.35,69108.59
2009,2,Elyria-Swansea,1.97,0.94,8,0.96,47864.95
2009,2,Five Points,1.73,0.82,12,0.77,38601.33
2009,2,Elyria-Swansea,1.3,0.94,8,0.69,34587.73
2009,2,Cherry Creek,1.38,0.1,28,0.39,78385.79
2009,2,Montbello,0.66,0.75,15,0.11,5603.11
2009,3,Cherry Creek,0.84,0.1,28,0.18,35232.71
2009,3,Five Points,0.38,0.82,12,0.23,11588.9
2009,3,Cherry Creek,0.5,0.1,28,0.04,8294.54
2009,3,Five Points,1.2,0.82,12,0.56,27919.34
2009,3,Five Points,0.82,0.82,12,0.41,20467.8
2009,3,Washington Park,1.19,0.15,35,0.22,43137.33
2009,3,Washington Park,1.02,0.15,35,0.15,29981.81
2009,3,Washington Park,0.87,0.15,35,0.09,17333.09
2009,3,Elyria-Swansea,0.13,0.94,8,0.22,11188.68
2009,3,Elyria-Swansea,1.38,0.94,8,0.72,36068.08
2009,3,Elyria-Swansea,0.13,0.94,8,0.22,11096.75
2009,3,Five Points,0.98,0.82,12,0.47,23592.3
2009,3,Washington Park,0.82,0.15,35,0.07,13236.56
2009,3,Washington Park,1.77,0.15,35,0.45,89611.43
2009,3,Montbello,1.44,0.75,15,0.43,21251.63
2009,3,Washington Park,1.4,0.15,35,0.3,60121.24
2009,3,Washington Park,1.56,0.15,35,0.36,72541.55
2009,3,Five Points,0.29,0.82,12,0.2,9849.5
2009,3,Five Points,0.63,0.82,12,0.33,16630.7
2009,3,Cherry Creek,0.5,0.1,28,0.04,7708.21
2009,3,Montbello,1.96,0.75,15,0.63,31649.89
2009,4,Elyria-Swansea,2.03,0.94,8,0.98,49052.6
2009,4,Cherry Creek,0.86,0.1,28,0.18,36486.76
2009,4,Cherry Creek,1.52,0.1,28,0.45,89916.63
2009,4,Montbello,0.89,0.75,15,0.21,10323.55
2009,4,Cherry Creek,0.25,0.1,28,0.0,0.0
2009,4,Washington Park,0.7,0.15,35,0.02,4271.87
2009,4,Elyria-Swansea,0.73,0.94,8,0.46,23026.16
2009,4,Five Points,1.34,0.82,12,0.61,30742.39
2009,4,Cherry Creek,3.13,0.1,28,1.09,218336.57
2009,4,Washington Park,0.93,0.15,35,0.11,22608.49
2009,4,Washington Park,0.44,0.15,35,0.0,0.0
2009,4,Washington Park,0.64,0.15,35,0.0,0.0
2009,4,Elyria-Swansea,0.53,0.94,8,0.38,19150.81
2009,4,Washington Park,1.4,0.15,35,0.3,60260.31
2009,4,Five Points,2.28,0.82,12,0.99,49573.65
2009,4,Cherry Creek,0.35,0.1,28,0.0,0.0
2009,4,Elyria-Swansea,0.37,0.94,8,0.32,15868.71
2009,4,Cherry Creek,0.94,0.1,28,0.22,43178.85
2009,4,Washington Park,0.74,0.15,35,0.03,6818.31
2009,4,Montbello,1.34,0.75,15,0.38,19222.55
2009,4,Elyria-Swansea,1.24,0.94,8,0.66,33204.87
2009,5,Five Points,2.01,0.82,12,0.88,44164.82
2009,5,Cherry Creek,0.96,0.1,28,0.22,44946.97
2009,5,Washington Park,0.77,0.15,35,0.05,9971.81
2009,5,Washington Park,4.75,0.15,35,1.64,327969.89
2009,5,Elyria-Swansea,2.45,0.94,8,1.15,57432.85
2009,5,Montbello,1.07,0.75,15,0.28,13954.19
2009,5,Cherry Creek,5.78,0.1,28,2.15,430406.77
2009,5,Five Points,1.86,0.82,12,0.82,41133.56
2009,5,Five Points,4.16,0.82,12,1.74,87229.47
2009,5,Montbello,5.39,0.75,15,2.01,100274.25
2009,5,Cherry Creek,3.5,0.1,28,1.24,248067.78
2009,5,Cherry Creek,2.12,0.1,28,0.69,137218.92
2009,5,Elyria-Swansea,1.92,0.94,8,0.94,46914.02
2009,5,Elyria-Swansea,1.99,0.94,8,0.97,48330.22
2009,5,Cherry Creek,1.87,0.1,28,0.59,117990.96
2009,5,Washington Park,4.49,0.15,35,1.54,307333.91
2009,5,Cherry Creek,0.85,0.1,28,0.18,35839.71
2009,5,Washington Park,1.69,0.15,35,0.42,83033.84
2009,5,Elyria-Swansea,2.25,0.94,8,1.07,53484.45
2009,5,Montbello,1.39,0.75,15,0.41,20329.66
2009,5,Cherry Creek,1.34,0.1,28,0.38,75183.91
2009,6,Washington Park,4.3,0.15,35,1.46,291926.69
2009,6,Washington Park,5.06,0.15,35,1.76,352435.09
2009,6,Five Points,0.48,0.82,12,0.27,13640.8
2009,6,Washington Park,1.19,0.15,35,0.22,43050.75
2009,6,Montbello,1.43,0.75,15,0.42,21101.06
2009,6,Five Points,1.32,0.82,12,0.61,30333.9
2009,6,Montbello,1.52,0.75,15,0.46,22868.39
2009,6,Washington Park,0.37,0.15,35,0.0,0.0
2009,6,Montbello,0.89,0.75,15,0.2,10205.17
2009,6,Montbello,0.94,0.75,15,0.23,11291.59
2009,6,Washington Park,2.24,0.15,35,0.63,126903.7
2009,6,Cherry Creek,1.13,0.1,28,0.29,58448.83
2009,6,Elyria-Swansea,4.06,0.94,8,1.79,89735.74
2009,6,Five Points,2.21,0.82,12,0.97,48291.73
2009,6,Five Points,2.09,0.82,12,0.92,45837.57
2009,6,Washington Park,3.55,0.15,35,1.16,231732.79
2009,6,Washington Park,1.29,0.15,35,0.26,51439.7
2009,6,Elyria-Swansea,0.41,0.94,8,0.33,16699.78
2009,6,Cherry Creek,0.19,0.1,28,0.0,0.0
2009,6,Washington Park,3.89,0.15,35,1.3,259449.61
2009,6,Cherry Creek,2.53,0.1,28,0.85,170751.33
2009,7,Montbello,0.31,0.75,15,0.0,0.0
2009,7,Cherry Creek,0.16,0.1,28,0.0,0.0
2009,7,Washington Park,1.45,0.15,35,0.32,63711.49
2009,7,Montbello,1.85,0.75,15,0.59,29423.85
2009,7,Washington Park,0.32,0.15,35,0.0,0.0
2009,7,Washington Park,1.46,0.15,35,0.33,65098.94
2009,7,Cherry Creek,0.33,0.1,28,0.0,0.0
2009,7,Washington Park,1.45,0.15,35,0.32,64263.6
2009,7,Elyria-Swansea,0.46,0.94,8,0.35,17747.85
2009,7,Montbello,1.81,0.75,15,0.57,28634.94
2009,7,Five Points,0.17,0.82,12,0.15,7483.75
2009,7,Elyria-Swansea,0.53,0.94,8,0.38,19010.07
2009,7,Five Points,0.23,0.82,12,0.17,8682.97
2009,7,Elyria-Swansea,3.17,0.94,8,1.44,71840.91
2009,7,Montbello,1.01,0.75,15,0.25,12724.13
2009,7,Elyria-Swansea,2.22,0.94,8,1.06,52812.59
2009,7,Elyria-Swansea,3.09,0.94,8,1.41,70271.25
2009,7,Washington Park,0.35,0.15,35,0.0,0.0
2009,7,Washington Park,1.31,0.15,35,0.27,53074.17
2009,7,Elyria-Swansea,0.81,0.94,8,0.5,24762.07
2009,7,Cherry Creek,1.98,0.1,28,0.63,126073.02
2009,8,Cherry Creek,0.61,0.1,28,0.09,17191.41
2009,8,Montbello,0.32,0.75,15,0.0,0.0
2009,8,Five Points,2.25,0.82,12,0.98,49062.72
2009,8,Elyria-Swansea,0.25,0.94,8,0.27,13516.58
2009,8,Montbello,1.11,0.75,15,0.29,14690.28
2009,8,Five Points,2.23,0.82,12,0.97,48527.09
